1	0.472868	0.639799	0.588435	1.000000	0.680734	1.000000	0.547170	0.697087	1.000000	0.790965	0.489708	0.265537	1.000000	1.000000	
1	0.310078	0.536524	1.000000	1.000000	0.885015	1.000000	0.608491	0.745631	1.000000	0.862175	0.518868	0.350283	1.000000	1.000000	
1	0.372093	0.619647	0.585034	1.000000	0.681346	0.949602	0.562500	0.638835	1.000000	0.858346	0.413379	0.333333	1.000000	1.000000	
1	0.279070	0.584383	0.948980	1.000000	0.880122	1.000000	0.551887	0.721359	1.000000	0.686064	0.424528	0.316384	0.949153	1.000000	
1	0.286822	0.405542	1.000000	1.000000	0.937615	1.000000	0.562500	0.790291	0.984000	0.699847	0.415094	0.372881	0.969868	1.000000	
1	0.279070	0.795970	0.829932	1.000000	0.901529	1.000000	0.620283	0.666990	1.000000	0.882083	0.451115	0.480226	0.950094	1.000000	
1	0.503876	0.539043	0.782313	0.882609	0.916820	1.000000	0.837264	0.651456	1.000000	0.957887	0.476844	0.525424	0.927495	1.000000	
1	0.410853	0.501259	1.000000	0.295652	0.983486	1.000000	0.689859	0.638835	1.000000	0.943339	0.519726	0.576271	0.848399	1.000000	
1	0.534884	0.571788	0.959184	0.165217	1.000000	1.000000	0.702830	0.648544	1.000000	0.936447	0.512865	0.564972	0.828625	1.000000	
1	0.395349	0.486146	1.000000	0.517391	0.979205	1.000000	0.698113	0.645631	1.000000	0.970138	0.506861	0.564972	0.889831	1.000000	
2	0.077519	0.465995	0.404762	0.817391	0.973089	0.732096	0.599057	1.000000	0.792000	0.766463	0.571184	0.316384	0.858757	0.935055	
2	0.077519	0.498741	0.343537	0.813044	0.983486	0.745358	0.602594	1.000000	0.788000	0.774119	0.631218	0.418079	0.891714	1.000000	
2	0.062016	0.249370	0.163265	0.917391	0.974312	0.745358	0.649764	1.000000	0.816000	0.816999	0.638937	0.446328	0.885122	1.000000	
2	0.100775	0.465995	0.275510	0.873913	0.974924	0.732096	0.674528	1.000000	0.816000	0.859112	0.655232	0.440678	0.957627	1.000000	
2	0.193799	0.000000	0.309524	1.000000	0.998777	0.803714	0.586085	1.000000	0.800000	0.732772	0.715266	0.361582	0.910546	1.000000	
2	0.193799	0.720403	0.513605	0.786957	0.934557	0.803714	0.591981	1.000000	0.800000	0.696018	0.742710	0.163842	0.758004	0.980074	
2	0.000000	0.219144	0.333333	0.908696	0.985933	0.798409	0.650943	1.000000	0.796000	0.716692	0.782161	0.531074	0.919021	1.000000	
2	0.457364	0.581864	0.442177	0.778261	1.000000	0.787798	0.557783	1.000000	0.808000	0.649311	0.891938	0.225989	0.815443	1.000000	
2	0.023256	0.133501	0.285714	0.847826	0.993884	0.763926	0.528302	1.000000	0.776000	0.595712	0.948542	0.152542	0.743880	1.000000	
2	0.069767	0.141058	0.333333	0.965217	1.000000	0.872679	0.570755	1.000000	0.808000	0.696018	0.811321	0.180791	0.884181	0.986716	
3	0.372093	0.405542	0.000000	0.269565	0.699694	0.917772	0.150943	0.922330	0.740000	0.088821	0.560034	0.112994	0.107345	0.571956	
3	0.441861	0.443325	0.000000	0.247826	0.776147	0.941645	0.112028	0.957282	0.724000	0.054364	0.563465	0.175141	0.104520	0.623616	
3	0.441861	0.345088	0.000000	0.243478	0.571865	0.888594	0.107311	0.851456	0.720000	0.105666	0.532590	0.180791	0.109228	0.543912	
3	0.441861	0.307305	0.000000	0.269565	0.666055	0.970822	0.094340	0.878641	0.724000	0.039051	0.563465	0.129944	0.094162	0.580074	
3	0.457364	0.259446	0.000000	0.265217	0.612844	0.917772	0.099057	0.868932	0.728000	0.048239	0.504288	0.118644	0.098870	0.588192	
3	0.403101	0.307305	0.000000	0.243478	0.685015	0.986737	0.090802	0.869903	0.712000	0.051302	0.585763	0.214689	0.091337	0.607380	
3	0.426357	0.193955	0.000000	0.295652	0.492966	0.923077	0.129717	0.870874	0.712000	0.071210	0.509434	0.248588	0.084746	0.606642	
3	0.441861	0.277078	0.000000	0.247826	0.522936	0.952255	0.104953	0.833981	0.724000	0.097244	0.501715	0.305085	0.081921	0.571956	
3	0.387597	0.214106	0.000000	0.247826	0.563303	0.941645	0.090802	0.860194	0.728000	0.123277	0.528302	0.039548	0.080979	0.498893	
3	0.480620	0.526448	0.000000	0.208696	0.489297	0.912467	0.074292	0.858252	0.716000	0.061256	0.568611	0.220339	0.082863	0.665683	
4	0.449612	0.496222	0.853742	0.260870	0.105810	0.652520	0.163915	0.146602	0.720000	0.156202	0.087479	0.124294	0.115819	0.454613	
4	0.418605	0.483627	0.557823	0.265217	0.092355	0.702918	0.142689	0.073786	0.700000	0.108729	0.105489	0.079096	0.107345	0.465683	
4	0.387597	0.501259	0.826531	0.234783	0.094801	0.668435	0.142689	0.096117	0.700000	0.098009	0.080617	0.084746	0.077213	0.410332	
4	0.348837	0.375315	0.306123	0.256522	0.103976	0.636605	0.141509	0.075728	0.684000	0.143185	0.096055	0.096045	0.109228	0.402214	
4	0.333333	0.473552	0.789116	0.221739	0.067278	0.665783	0.132076	0.282524	0.684000	0.156202	0.100343	0.084746	0.102637	0.430996	
4	0.395349	0.413098	0.411565	0.265217	0.091743	0.628647	0.132076	0.070874	0.680000	0.134763	0.078045	0.039548	0.105461	0.374170	
4	0.418605	0.478589	0.615646	0.260870	0.092355	0.615385	0.137972	0.030097	0.704000	0.098775	0.074614	0.028249	0.104520	0.312915	
4	0.379845	0.473552	0.649660	0.269565	0.090520	0.610080	0.117925	0.054369	0.696000	0.075038	0.078045	0.033898	0.087571	0.394834	
4	0.426357	0.445844	0.394558	0.256522	0.093578	0.620690	0.133255	0.040777	0.708000	0.088821	0.081475	0.005650	0.076271	0.334317	
4	0.426357	0.491184	0.673469	0.282609	0.094801	0.618037	0.148585	0.105825	0.704000	0.114089	0.076329	0.056497	0.093220	0.369742	
5	0.519380	0.528967	0.962585	0.743478	0.741284	1.000000	0.755896	1.000000	0.852000	0.821593	0.660377	0.553672	1.000000	1.000000	
5	0.480620	0.471033	0.935374	0.713044	0.647706	1.000000	0.649764	1.000000	0.784000	0.798622	0.702401	0.310735	1.000000	1.000000	
5	0.542636	0.518892	0.972789	0.726087	0.792661	1.000000	0.786557	1.000000	0.948000	0.844564	0.694683	0.542373	1.000000	1.000000	
5	0.426357	0.483627	1.000000	0.726087	0.848318	1.000000	0.575472	1.000000	0.836000	0.690659	0.761578	0.361582	0.961394	1.000000	
5	0.465116	0.518892	0.962585	0.843478	0.791437	1.000000	0.768868	1.000000	0.840000	0.748086	0.631218	0.559322	0.989642	1.000000	
5	0.589147	0.518892	0.935374	0.821739	0.812232	0.870027	0.814859	1.000000	0.944000	0.827718	0.611492	0.683616	0.930320	1.000000	
5	0.565891	0.536524	0.952381	0.734783	0.835474	0.992042	0.786557	1.000000	0.860000	0.781011	0.620926	0.463277	0.954802	1.000000	
5	0.558140	0.471033	0.979592	0.800000	0.788991	0.814324	0.744104	1.000000	0.816000	0.727412	0.656947	0.508475	0.955744	1.000000	
5	0.558140	0.531486	0.962585	0.773913	0.805505	1.000000	0.786557	1.000000	0.800000	0.748086	0.717839	0.519774	0.973635	1.000000	
5	0.573643	0.541562	0.965986	0.682609	0.820795	1.000000	0.781840	1.000000	0.820000	0.763400	0.671527	0.423729	0.995292	1.000000	
6	0.441861	0.458438	0.969388	0.256522	0.784098	0.538462	0.139151	0.249515	0.420000	0.037519	0.092624	0.146893	0.051789	0.397786	
6	0.511628	0.438287	0.914966	0.239130	0.788379	0.466844	0.136793	0.241748	0.360000	0.030628	0.073756	0.203390	0.058380	0.333579	
6	0.542636	0.486146	0.928571	0.260870	0.774924	0.442971	0.136793	0.269903	0.420000	0.026034	0.075472	0.203390	0.048023	0.366790	
6	0.496124	0.423174	0.965986	0.226087	0.760245	0.610080	0.139151	0.252427	0.456000	0.042879	0.065180	0.231638	0.046139	0.291513	
6	0.503876	0.443325	0.996599	0.239130	0.822018	0.493369	0.140330	0.222330	0.388000	0.039816	0.052316	0.209040	0.046139	0.312915	
6	0.472868	0.438287	0.972789	0.213044	0.794495	0.692308	0.141509	0.320388	0.356000	0.035222	0.066038	0.225989	0.057439	0.304797	
6	0.449612	0.415617	1.000000	0.269565	0.705810	0.339523	0.135613	0.191262	0.288000	0.058959	0.066895	0.197740	0.039548	0.299631	
6	0.480620	0.413098	1.000000	0.213044	0.732110	0.461539	0.140330	0.230097	0.404000	0.049770	0.062607	0.146893	0.046139	0.306273	
6	0.488372	0.395466	1.000000	0.226087	0.655658	0.379310	0.142689	0.224272	0.328000	0.046708	0.055746	0.158192	0.047081	0.290037	
6	0.426357	0.428212	1.000000	0.234783	0.728440	0.485411	0.149764	0.176699	0.316000	0.058193	0.057461	0.169492	0.030132	0.284133	
7	0.674419	0.569270	0.683673	0.826087	0.916820	0.904509	0.601415	1.000000	0.776000	0.617152	0.957976	0.214689	0.990584	1.000000	
7	0.635659	0.700252	0.523810	0.878261	0.950459	0.933687	0.633255	1.000000	0.824000	0.591118	0.993139	0.344633	1.000000	1.000000	
7	0.573643	0.531486	0.520408	0.873913	0.974312	0.938992	0.686321	1.000000	0.804000	0.627106	1.000000	0.282486	1.000000	1.000000	
7	0.604651	0.667506	0.588435	0.969565	0.994495	1.000000	0.790094	1.000000	0.820000	0.655437	1.000000	0.384181	1.000000	1.000000	
7	0.581395	0.526448	0.775510	1.000000	0.996942	1.000000	0.685142	1.000000	0.804000	0.621746	1.000000	0.180791	1.000000	1.000000	
7	0.635659	0.617129	0.513605	0.960870	1.000000	0.949602	0.767689	1.000000	0.824000	0.644717	1.000000	0.355932	1.000000	1.000000	
7	0.581395	0.879093	0.544218	0.773913	1.000000	1.000000	0.668632	1.000000	0.832000	0.612557	1.000000	0.355932	1.000000	1.000000	
7	0.542636	0.851385	0.394558	1.000000	1.000000	1.000000	1.000000	1.000000	0.992000	0.778714	1.000000	0.632768	1.000000	1.000000	
7	0.488372	0.846348	0.619048	0.978261	1.000000	0.901857	0.792453	1.000000	0.912000	0.663859	1.000000	0.542373	1.000000	1.000000	
7	0.713178	0.866499	0.428571	0.991304	1.000000	1.000000	1.000000	1.000000	0.860000	0.781776	1.000000	0.548023	1.000000	1.000000	
8	0.837209	0.284635	0.085034	0.182609	0.711927	0.583554	0.069575	0.547573	0.512000	0.139357	0.181818	0.056497	0.081921	0.442066	
8	0.775194	0.282116	0.193878	0.160870	0.708257	0.395226	0.004717	0.630097	0.380000	0.166922	0.187822	0.112994	0.064030	0.433948	
8	0.868217	0.279597	0.146259	0.217391	0.735780	0.419098	0.095519	0.543689	0.436000	0.172282	0.143225	0.084746	0.087571	0.414760	
8	0.844961	0.284635	0.149660	0.200000	0.740061	0.474801	0.093160	0.580583	0.424000	0.214395	0.124357	0.118644	0.076271	0.421402	
8	0.922481	0.317380	0.034014	0.204348	0.740061	0.416446	0.068396	0.585437	0.404000	0.206738	0.147513	0.084746	0.092279	0.422140	
8	0.806202	0.269521	0.000000	0.252174	0.680734	0.450928	0.034198	0.588350	0.352000	0.168453	0.140652	0.101695	0.096045	0.410332	
8	0.837209	0.282116	0.000000	0.208696	0.694801	0.660478	0.081368	0.565049	0.540000	0.171516	0.122642	0.067797	0.075330	0.402952	
8	0.790698	0.274559	0.088435	0.178261	0.719878	0.519894	0.090802	0.560194	0.336000	0.145482	0.099485	0.180791	0.078154	0.399262	
8	0.736434	0.272040	0.003401	0.226087	0.690520	0.607427	0.060142	0.571845	0.348000	0.130934	0.106347	0.096045	0.078154	0.388930	
8	0.782946	0.267003	0.000000	0.260870	0.630581	0.673740	0.048349	0.576699	0.344000	0.144717	0.120926	0.129944	0.063089	0.391144	
9	0.441861	0.518892	0.894558	0.400000	1.000000	0.639257	0.373821	1.000000	0.648000	0.437979	0.272727	0.146893	0.165725	0.271587	
9	0.829457	0.617129	0.721088	0.352174	1.000000	0.692308	0.430425	1.000000	0.656000	0.474732	0.248714	0.129944	0.118644	0.245757	
9	0.744186	0.586902	0.853742	0.339130	1.000000	0.671088	0.380896	1.000000	0.628000	0.492343	0.374786	0.096045	0.135593	0.258303	
9	1.000000	0.589421	0.724490	0.365217	1.000000	0.740053	0.435142	1.000000	0.704000	0.629403	0.257290	0.124294	0.159134	0.259041	
9	0.806202	0.594459	0.714286	0.413044	1.000000	0.655172	0.412736	1.000000	0.644000	0.497703	0.326758	0.129944	0.132768	0.259041	
9	0.821705	0.596977	0.843537	0.378261	1.000000	0.615385	0.403302	1.000000	0.680000	0.403522	0.307890	0.192090	0.088512	0.267897	
