1	856	842	3468	2232	2173	3226	2084	1639	2996	2637	3662	3383	1654	1391	
1	943	883	3501	2298	2229	3206	2130	1668	2990	2668	3656	3401	1718	1410	
1	915	870	3481	2299	2199	3196	2111	1739	2992	2630	3659	3401	1734	1412	
1	842	839	3453	2284	2272	3219	2101	1728	3028	2592	3663	3404	1818	1410	
1	927	869	3440	2403	2165	3209	2134	1747	3051	2580	3665	3398	1827	1404	
1	974	887	3452	2418	2125	3206	2158	1728	3036	2582	3663	3393	1812	1393	
1	966	883	3433	2441	2095	3208	2161	1708	3007	2641	3665	3394	1865	1383	
1	1096	953	3450	2477	2160	3206	2119	1716	3034	2583	3667	3397	1877	1399	
1	1007	886	3445	2454	2175	3208	2135	1703	3063	2571	3665	3400	1895	1446	
1	1057	923	3442	2353	2184	3203	2115	1640	3066	2490	3665	3395	1831	1463	
2	780	654	3337	2922	1946	3214	2532	2528	3156	2644	3681	3368	1880	1599	
2	605	658	3334	2921	1940	3198	2555	2505	3198	2646	3686	3371	1856	1628	
2	609	662	3352	2941	1961	3196	2559	2534	3207	2636	3686	3377	1854	1660	
2	665	692	3353	2943	1970	3200	2551	2539	3209	2635	3686	3376	1852	1658	
2	664	698	3347	2948	1971	3194	2547	2531	3219	2631	3687	3377	1845	1669	
2	664	689	3334	2947	1955	3189	2555	2491	3216	2635	3684	3379	1864	1673	
2	675	699	3340	2950	1966	3194	2558	2506	3219	2633	3685	3380	1860	1693	
2	580	661	3360	2963	1995	3191	2596	2563	3152	2642	3683	3367	1832	1602	
2	556	643	3363	2966	2012	3192	2587	2543	3190	2636	3690	3376	1836	1642	
2	693	707	3335	2958	1958	3189	2559	2550	3201	2640	3689	3374	1841	1632	
3	691	702	3456	2143	1568	3144	1848	2032	3287	2101	3611	3410	914	1743	
3	718	684	3421	2140	1487	3147	1856	2009	3335	2079	3624	3403	982	1779	
3	788	669	3428	2015	1580	3166	1843	2046	3394	2047	3607	3404	991	1802	
3	807	677	3423	2035	1560	3158	1851	2040	3346	2065	3612	3402	969	1785	
3	775	659	3428	1959	1587	3182	1849	2043	3378	2028	3605	3403	995	1802	
3	823	673	3411	2026	1607	3159	1854	2071	3375	2042	3617	3398	1001	1804	
3	822	673	3412	2023	1599	3161	1841	2071	3350	2038	3616	3405	984	1773	
3	830	681	3408	2074	1553	3151	1854	2001	3281	2066	3613	3397	964	1730	
3	822	674	3406	2085	1538	3152	1854	2034	3327	2049	3616	3393	966	1738	
3	845	705	3414	2164	1546	3146	1864	2024	3278	2078	3621	3393	957	1733	
4	900	844	3380	2506	1267	3154	2017	1665	3125	2092	3485	3385	869	1403	
4	732	706	3383	2514	1296	3163	2012	1693	3073	2114	3510	3381	882	1304	
4	775	718	3369	2325	1334	3171	1949	1656	3118	2080	3531	3386	890	1319	
4	678	650	3374	2346	1324	3165	1959	1676	3117	2085	3540	3387	881	1296	
4	733	703	3335	2334	1327	3165	1976	1657	3128	2081	3508	3389	878	1288	
4	740	680	3325	2459	1241	3152	2030	1663	3114	2102	3471	3378	875	1309	
4	733	684	3391	2443	1293	3160	2016	1688	3129	2101	3530	3385	859	1281	
4	719	686	3412	2435	1308	3172	2007	1606	3116	2099	3457	3384	873	1256	
4	728	683	3404	2330	1328	3176	1975	1625	3136	2082	3489	3389	887	1269	
4	760	692	3384	2317	1315	3170	1967	1661	3125	2084	3503	3388	868	1250	
5	903	851	3452	2638	1891	3174	2287	2598	3122	2541	3678	3363	1896	1366	
5	807	807	3467	2751	1873	3161	2395	2587	3109	2582	3679	3371	1886	1389	
5	812	803	3461	2779	1824	3167	2393	2593	3112	2571	3679	3374	1892	1419	
5	824	803	3456	2811	1795	3162	2413	2589	3116	2590	3678	3374	1884	1455	
5	849	833	3480	2814	1882	3170	2443	2573	3076	2593	3679	3371	1894	1391	
5	877	839	3466	2800	1864	3176	2395	2579	3120	2576	3681	3377	1892	1440	
5	889	823	3468	2795	1798	3166	2431	2572	3113	2597	3681	3376	1883	1470	
5	971	876	3458	2842	1776	3165	2474	2578	3071	2628	3677	3372	1884	1431	
5	906	848	3466	2827	1780	3161	2482	2576	3068	2622	3678	3372	1881	1421	
5	914	853	3456	2800	1808	3175	2439	2573	3088	2601	3677	3376	1890	1413	
6	739	749	3516	2565	1563	3174	1970	1489	3280	2128	3482	3392	915	1528	
6	660	717	3516	2662	1585	3187	1978	1611	3204	2181	3474	3395	875	1400	
6	662	707	3529	2611	1755	3189	1980	1525	3194	2176	3465	3395	876	1349	
6	622	670	3528	2597	1715	3200	1970	1618	3273	2157	3480	3398	908	1344	
6	645	703	3501	2599	1648	3191	1963	1607	3212	2175	3489	3390	891	1440	
6	646	692	3507	2595	1716	3185	1963	1599	3211	2167	3452	3392	882	1358	
