1	2388	1830	3273	2940	2908	3247	2477	1596	3391	2788	2817	3432	2058	1638	
1	2400	1813	3263	2924	2915	3170	2565	1644	3403	2795	2825	3471	2060	1654	
1	2420	1834	3251	2860	2919	3200	2542	1631	3371	2781	2867	3456	2071	1661	
1	2407	1816	3253	2909	2922	3178	2573	1633	3403	2788	2908	3488	2072	1620	
1	2403	1827	3258	2915	2918	3196	2592	1652	3397	2794	2875	3497	2100	1577	
1	2412	1815	3249	2907	2903	3155	2515	1614	3392	2782	2870	3495	2087	1548	
1	2401	1824	3267	2901	2903	3184	2608	1621	3403	2779	2887	3492	2077	1581	
1	2382	1864	3277	2882	2926	3240	2738	1614	3426	2780	2830	3513	2075	1569	
1	2393	1823	3250	2946	2939	3217	2592	1608	3445	2792	2879	3504	2083	1576	
1	2385	1818	3243	2973	2935	3172	2619	1568	3561	2766	2807	3509	2059	1542	
2	2461	1743	3047	3195	2940	3077	2940	2745	3571	2756	2874	3480	2172	1837	
2	2487	1757	3038	3168	2931	3080	2896	2738	3566	2751	2870	3454	2228	1888	
2	2481	1757	3022	3169	2924	3058	2897	2689	3569	2760	2923	3474	2230	1841	
2	2486	1764	3030	3177	2934	3062	2913	2660	3570	2762	2925	3478	2231	1869	
2	2486	1769	3061	3172	2919	3057	2912	2661	3567	2771	2924	3463	2272	1907	
2	2485	1752	3032	3175	2920	3054	2908	2663	3568	2759	2909	3455	2200	1931	
2	2492	1744	3073	3176	2910	3058	2929	2665	3571	2765	2903	3466	2195	1903	
2	2481	1750	3055	3168	2920	3054	2927	2647	3571	2756	2899	3467	2195	1919	
2	2481	1729	3107	3163	2897	3048	2927	2640	3569	2762	2903	3458	2208	1924	
2	2491	1751	3051	3178	2923	3056	2951	2633	3574	2756	2896	3471	2179	1874	
3	2443	1721	2700	2923	1785	3184	2018	2204	3569	1785	2746	3442	990	1428	
3	2439	1740	2719	2896	1675	3142	2182	2028	3549	1877	2649	3471	974	1418	
3	2426	1731	2760	2976	1584	3105	2296	1898	3545	2060	2553	3452	1038	1306	
3	2431	1731	2711	2889	1593	3158	2107	1840	3545	1822	2580	3440	999	1243	
3	2430	1735	2718	2905	1596	3179	2132	1799	3542	1864	2591	3422	997	1245	
3	2426	1729	2714	2874	1662	3149	2090	1856	3534	1810	2621	3437	999	1232	
3	2430	1744	2743	2854	1593	3111	2160	1787	3537	1904	2634	3435	1019	1338	
3	2424	1731	2728	2851	1638	3138	2068	1902	3539	1806	2661	3442	1000	1295	
3	2424	1722	2710	2891	1645	3185	2041	1894	3544	1774	2673	3446	997	1251	
3	2429	1737	2737	2875	1709	3150	2103	1952	3534	1847	2678	3433	1007	1340	
4	2396	1863	3250	2802	1440	3171	1973	1399	3548	1709	2130	3389	975	1154	
4	2392	1852	3114	2816	1546	3173	2034	1452	3543	1727	2201	3390	1000	1167	
4	2403	1801	3137	2818	1529	3170	2042	1426	3548	1734	2193	3392	1013	1154	
4	2392	1788	3130	2813	1545	3177	2066	1481	3541	1786	2234	3397	1029	1173	
4	2400	1788	3042	2833	1527	3188	2125	1489	3547	1802	2255	3400	1041	1152	
4	2399	1797	3107	2820	1555	3183	2105	1467	3546	1790	2321	3431	1032	1222	
4	2382	1808	3100	2818	1548	3164	2096	1537	3540	1817	2314	3422	1028	1224	
4	2386	1810	3124	2815	1533	3156	2072	1527	3539	1783	2291	3410	1029	1180	
4	2403	1788	3086	2811	1548	3162	2126	1503	3542	1813	2277	3418	1026	1211	
4	2390	1798	3090	2808	1485	3147	2067	1436	3545	1791	2248	3407	1016	1209	
5	2415	1844	3249	2988	2689	3343	2584	2616	3557	2590	2907	3479	1812	1713	
5	2406	1832	3259	3005	2654	3281	2767	2584	3569	2642	2955	3507	1967	1658	
5	2411	1827	3267	2998	2740	3362	2677	2571	3564	2637	2951	3504	1900	1703	
5	2408	1843	3265	2996	2761	3274	2689	2581	3564	2676	2939	3486	1913	1729	
5	2415	1844	3281	3014	2759	3012	2925	2570	3583	2752	2965	3507	2074	1698	
5	2412	1825	3267	3016	2760	3055	2948	2513	3583	2746	2967	3500	2025	1666	
5	2427	1838	3260	3002	2785	3246	2868	2562	3564	2725	2955	3501	1980	1720	
5	2429	1826	3257	3003	2755	3002	2911	2552	3575	2749	2950	3485	2047	1747	
5	2414	1827	3262	3032	2739	2962	2906	2532	3575	2758	2944	3486	2071	1756	
5	2421	1813	3269	3003	2739	3027	2920	2523	3576	2746	3013	3501	2001	1742	
6	2425	1814	3261	2920	2673	3123	2292	1641	3559	2029	2130	3401	1043	1210	
6	2433	1829	3255	2941	2769	3023	2284	1594	3522	1985	2059	3439	1047	1238	
6	2438	1811	3254	2933	2768	3015	2267	1578	3528	1955	2071	3433	1024	1245	
6	2443	1799	3252	2942	2619	3006	2238	1583	3551	1954	1964	3391	1022	1207	
6	2443	1819	3246	2945	2674	2992	2256	1570	3548	1951	1919	3405	1013	1199	
6	2438	1824	3268	2922	2783	3030	2232	1576	3548	1991	1941	3411	1022	1213	
6	2454	1816	3256	2926	2701	2993	2223	1504	3558	1952	1960	3395	1021	1149	
6	2443	1807	3256	2957	2428	2999	2304	1536	3548	2085	2027	3436	1030	1228	
6	2444	1841	3258	2899	2752	3000	2230	1535	3547	1931	1989	3399	1029	1120	
6	2436	1831	3277	2914	2685	2967	2206	1569	3548	1913	2084	3409	1016	1224	
7	2405	1958	3008	3000	2916	2950	2592	2611	3560	2652	2944	3483	1881	1749	
7	2395	1897	3070	2933	2906	2927	2437	2506	3546	2458	2936	3490	1586	1866	
7	2391	1889	3097	2965	2899	2940	2510	2503	3551	2459	2961	3500	1533	1774	
7	2392	1880	3069	2971	2887	2950	2512	2427	3550	2399	2959	3495	1262	1872	
7	2392	1897	3086	2963	2883	2935	2530	2490	3550	2485	2962	3502	1587	1733	
7	2390	1906	3093	2966	2869	2944	2532	2455	3550	2474	2968	3500	1481	1725	
7	2391	1910	3082	2957	2860	2942	2537	2450	3553	2477	2961	3500	1462	1692	
7	2389	1896	3127	2975	2868	2968	2586	2452	3556	2526	2989	3505	1542	1644	
7	2391	1901	3095	2973	2893	2929	2550	2513	3549	2464	2984	3500	1466	1734	
7	2386	1906	3115	2972	2890	2925	2552	2558	3555	2485	2984	3502	1538	1750	
8	2428	1727	2691	2860	1759	3107	1989	1607	3546	1735	2135	3425	915	1215	
8	2437	1697	2731	2860	1857	3185	1950	1576	3543	1712	2074	3368	887	1179	
8	2426	1721	2766	2848	1762	3138	1969	1534	3540	1728	2118	3370	913	1196	
8	2421	1698	2719	2844	1865	3100	1998	1635	3522	1730	2197	3384	906	1203	
8	2417	1707	2743	2831	1807	3114	1992	1580	3531	1719	2210	3364	927	1196	
8	2417	1723	2748	2825	1840	3069	2132	1617	3530	1835	2349	3393	958	1221	
8	2416	1744	2768	2833	1700	3111	2019	1452	3548	1736	2204	3378	949	1200	
8	2416	1719	2735	2839	1855	3164	1924	1459	3550	1689	2205	3377	943	1182	
8	2418	1705	2731	2836	1898	3087	1988	1597	3530	1735	2343	3374	930	1210	
8	2417	1703	2716	2836	1835	3089	2027	1597	3529	1764	2304	3372	947	1206	
9	2390	1899	3002	2961	2791	2916	2258	2361	3526	2305	2833	3375	1003	1205	
9	2386	1883	3024	2971	2827	2917	2308	2419	3506	2407	2847	3381	1056	1164	
9	2385	1876	3015	2970	2825	2924	2301	2445	3506	2343	2855	3370	1050	1168	
9	2389	1885	3031	2957	2814	2918	2288	2436	3525	2411	2879	3336	1066	1180	
9	2386	1890	3054	2952	2834	2912	2291	2486	3539	2359	2883	3356	1064	1183	
9	2386	1890	3047	2952	2814	2912	2282	2476	3538	2377	2890	3347	1068	1199	
